TC,질문,재구성,멀티쿼리,검색,리랭킹,병합,컨텍스트,답변,총시간,검색수,병합수
TC-01,수원시 행복주택 공고 알려줘,1.5834197998046875,1.221181869506836,1.166459083557129,15.133714199066162,9.989738464355469e-05,4.315376281738281e-05,7.969929218292236,27.07550883293152,22,11
TC-02,수원매산 A1블록 행복주택 신청자격 알려줘,1.3418917655944824,1.7445850372314453,1.181443691253662,11.653846025466919,5.2928924560546875e-05,1.6927719116210938e-05,4.475920915603638,20.39836597442627,19,10
TC-03,수원매산 A1블록 행복주택 전용면적과 임대료 얼마야,2.4334027767181396,2.2904410362243652,1.109847068786621,13.692420959472656,0.00016307830810546875,4.1961669921875e-05,3.5271799564361572,23.054152011871338,22,12
TC-04,수원매산 A1블록 행복주택 청약 접수기간 알려줘,1.9277887344360352,1.4717283248901367,1.153531789779663,9.908084869384766,5.507469177246094e-05,2.0265579223632812e-05,1.7902541160583496,16.25216293334961,16,8
