TC,질문,재구성,멀티쿼리,검색,리랭킹,병합,컨텍스트,답변,총시간,검색수,병합수
TC-01,수원시 행복주택 알려줘,1.3538377285003662,1.2642979621887207,7.015336036682129,14.373919010162354,8.893013000488281e-05,2.3126602172851562e-05,4.559732913970947,28.567861080169678,22,11
TC-02,경기도 접수중인 공고 찾아줘,2.086383104324341,1.3815672397613525,1.1927661895751953,14.664444923400879,7.867813110351562e-05,2.7894973754882812e-05,2.463127851486206,21.78897213935852,25,18
TC-03,수원시 행복주택 신청자격 알려줘,2.3050858974456787,1.1234619617462158,0.8343420028686523,9.069136142730713,3.2901763916015625e-05,1.0967254638671875e-05,4.194272041320801,17.527127027511597,17,8
TC-04,서울 영등포구 국민임대 전용면적 얼마야,2.7127161026000977,1.8008568286895752,0.35486602783203125,9.799714088439941,4.291534423828125e-05,1.3113021850585938e-05,1.8258161544799805,16.494622945785522,18,11
