TC,질문,재구성,멀티쿼리,검색,리랭킹,병합,컨텍스트,답변,총시간,검색수,병합수
TC-01,수원시 행복주택 공고 알려줘,1.8466150760650635,1.1330668926239014,2.0281429290771484,13.216125965118408,0.0007963180541992188,4.1961669921875e-05,9.6316978931427,27.857288122177124,19,9
TC-02,수원매산 A1블록 행복주택 신청자격 알려줘,2.158064126968384,1.9964830875396729,1.160675048828125,10.477155208587646,8.511543273925781e-05,3.0040740966796875e-05,4.593801975250244,20.38698720932007,17,10
TC-03,수원매산 A1블록 행복주택 우선공급 선정기준 알려줘,1.5818519592285156,1.4142992496490479,1.0117299556732178,11.610796928405762,0.00010538101196289062,3.314018249511719e-05,3.551302909851074,19.170936822891235,19,9
TC-04,수원매산 A1블록 행복주택 어느 지역 사람이 신청할 수 있어?,1.1502821445465088,1.5344667434692383,1.1942927837371826,8.70213508605957,2.6941299438476562e-05,9.059906005859375e-06,2.2741010189056396,14.856062889099121,15,7
